movie_clean,anger,disgust,fear,joy,neutral,sadness,surprise,sentiment_score,dominant_emotion,dominant_strength
Scarface,0.04720850089215674,0.1156869437196292,0.09913029745512177,0.30278560888255013,0.25275957081466915,0.018717764713801443,0.1637112985481508,0.6944813638925552,joy,0.30278560888255013
Schindler's List,0.02947780736722052,0.015924623678438367,0.0973922687699087,0.21887661721557378,0.2732596860732883,0.17890974470647053,0.18615924891782926,0.8907254248857498,neutral,0.2732596860732883
Se7en,0.049286534485872835,0.10541616313857957,0.027385960653191432,0.15705499580944887,0.27726869597099724,0.09618456668686122,0.2874030783539638,0.5207790076732636,surprise,0.2874030783539638
Seven Samurai,0.06090949547942728,0.08012488426757045,0.031361509379348715,0.3619917156058364,0.28625698531977833,0.08365680407732726,0.09569859434850514,0.7165266573429108,joy,0.3619917156058364
Sherlock Jr.,0.26859746128320694,0.19384009391069412,0.24550632387399673,0.0920916311442852,0.16516922786831856,0.024180772714316845,0.010614546714350581,-0.8678950071334839,anger,0.26859746128320694
Shutter Island,0.02724833186948672,0.07143159746774472,0.09284399261814542,0.3169450885965489,0.1721766155678779,0.023391000670380892,0.2959633577076602,0.5790932476520538,joy,0.3169450885965489
Singin' in the Rain,0.051533141266554595,0.041890621150378136,0.024640542184351945,0.45087388101965187,0.22418368253856896,0.09142877273261547,0.11544933438999579,0.6105931311845779,joy,0.45087388101965187
Snatch,0.06794629459036514,0.10785024712095037,0.01463712369732093,0.2793254504256765,0.3372393831028603,0.02667461280943826,0.16632689902326092,0.2952273577451706,neutral,0.3372393831028603
Some Like It Hot,0.029260157607495785,0.022583937582870323,0.009627133685474595,0.37939951242879033,0.35184022163351375,0.016720345088591177,0.1905687258889278,0.3328869541486104,joy,0.37939951242879033
Spider-Man: Across the Spider-Verse,0.039788644411601126,0.03201492921216413,0.03164555414405186,0.47096559710334984,0.18980379719287158,0.044821381499059496,0.1909600800368935,0.774569085240364,joy,0.47096559710334984
Spider-Man: Into the Spider-Verse,0.07196710509015247,0.046146617428166795,0.0234990029130131,0.26376316267997024,0.4049022149993107,0.025643234961899,0.16407867048401387,0.316543373465538,neutral,0.4049022149993107
Spider-Man: No Way Home,0.10566392061009537,0.04997038290603086,0.14102526318165473,0.360272922529839,0.1837450924096629,0.019214363559149204,0.14010807786253282,0.12803343832492828,joy,0.360272922529839
Spirited Away,0.028716488011096688,0.13902163967511363,0.09744866225677966,0.2963208904257044,0.35047076314433734,0.0332927730738778,0.05472877564501356,0.11011932654814287,neutral,0.35047076314433734
Spotlight,0.0355573961394839,0.10795104024873581,0.06621103626384865,0.3119404261989985,0.3298904369585216,0.029142471600789577,0.11930719140800647,0.6033815652132034,neutral,0.3298904369585216
Stand by Me,0.012633128339075483,0.016708816663594916,0.053302500487188806,0.382757865433814,0.2500925181549974,0.024726818362250925,0.2597783536970383,0.6874197542667388,joy,0.382757865433814
Star Wars: Episode IV - A New Hope,0.016907726164208724,0.01406356336956378,0.026642755023931385,0.288524127996061,0.2858821083791554,0.09482606403762475,0.27315365683753046,0.42041631042957306,joy,0.288524127996061
Star Wars: Episode V - The Empire Strikes Back,0.014246835708036087,0.01568357751239091,0.010361814442148898,0.20638296811375767,0.45375406584935263,0.009939128096448258,0.28963159932754934,0.2455717697739601,neutral,0.45375406584935263
Star Wars: Episode VI - Return of the Jedi,0.019752947211964057,0.018546930651064032,0.06520463770721108,0.33484036710578946,0.40716059936385135,0.049525907984934746,0.10496861446299591,0.5340898662805558,neutral,0.40716059936385135
Sunset Boulevard,0.03136976515525021,0.029522555024595932,0.09183805149805266,0.3297600772697479,0.3711032749619335,0.026752281456720085,0.11965398010797798,0.5173066943883896,neutral,0.3711032749619335
Taxi Driver,0.06725041850004346,0.057342715616687204,0.020354827237315475,0.3736359410453588,0.34419938940554856,0.016938291990663858,0.12027840288355947,0.40180144011974334,joy,0.3736359410453588
Terminator 2: Judgment Day,0.077067607518984,0.05278829682793003,0.003304934490006417,0.305708676436916,0.3371877992292866,0.06301128878840245,0.1609314168570563,0.49360575079917907,neutral,0.3371877992292866
The Apartment,0.027828553598374127,0.04872959126951173,0.006201188827981241,0.3102839315542951,0.34880584001075476,0.0604042855091393,0.19774660612456502,0.22072356939315796,neutral,0.34880584001075476
The Best Years of Our Lives,0.02612899139057845,0.0685772585682571,0.02648932673037052,0.2881498869508505,0.28433531112968924,0.23706212090328335,0.06925708898343146,0.20746159553527832,joy,0.2881498869508505
The Best of Youth,0.05055675369221717,0.026719974528532475,0.040086896528373474,0.22436974566080609,0.219996153190732,0.2102662658900954,0.2280042148893699,-0.11062276959419251,surprise,0.2280042148893699
The Big Lebowski,0.014303959207609296,0.017965352104511112,0.2699959618039429,0.20987362583400682,0.20310640684328973,0.04044639994390309,0.2443082554382272,-0.9308348447084427,fear,0.2699959618039429
The Bridge on the River Kwai,0.07619664113153704,0.08618367510498501,0.12027823906973936,0.17710040945676156,0.36306474411394446,0.021774649911094457,0.15540163577534258,0.0846434473991394,neutral,0.36306474411394446
The Chaos Class Failed the Class,0.06998772654915228,0.11151205687783658,0.12364387583220378,0.23977913451381028,0.2863136120373383,0.029772147454787047,0.13899144899332896,-0.3643052339553833,neutral,0.2863136120373383
The Dark Knight,0.022490390919847413,0.03240593983209692,0.15479982079705223,0.17738047251477837,0.2817063786787912,0.08493176398333162,0.24628522858256474,0.3561882436275482,neutral,0.2817063786787912
The Dark Knight Rises,0.022441177599830553,0.028396838129265235,0.13892732033273206,0.17469617535825818,0.3084903009934351,0.0810983314877376,0.24594984833383932,0.3563461184501648,neutral,0.3084903009934351
The Deer Hunter,0.024152282130671665,0.027804463994107208,0.09998962124809622,0.2627280968183186,0.21000968869775533,0.1105483261635527,0.26476751347072425,0.6985371321439743,surprise,0.26476751347072425
The Departed,0.019013691175496207,0.015746032440802082,0.007239279116038233,0.4822762237628922,0.2821458653314039,0.051739264954812826,0.14183963595423849,0.48169827461242676,joy,0.4822762237628922
The Elephant Man,0.14137852857155458,0.16273719032428094,0.08719206894082683,0.048753119206854274,0.35687876705612454,0.03865714371204376,0.16440318950584956,-0.4260102595601763,neutral,0.35687876705612454
The Exorcist,0.09477463602670469,0.058419863917515615,0.20644183054973836,0.17117335961956998,0.37259967733407395,0.024901581462472677,0.07168906683800742,-0.20205326080322267,neutral,0.37259967733407395
The Father,0.0619635424693115,0.03629927203000989,0.0062026749234064486,0.33095143266255034,0.29482192886061964,0.06130167585215531,0.20845945812761785,0.7979323714971542,joy,0.33095143266255034
The General,0.006054690573364496,0.00839799246750772,0.010705905122449622,0.28601147700101137,0.3848398025147617,0.04560633562505245,0.2583838269347325,0.9897365421056747,neutral,0.3848398025147617
The Godfather,0.04474327509524301,0.01664283648424316,0.023945215714047664,0.4192682185675949,0.17441833117045463,0.145699990040157,0.17528214707272127,0.7982932955026627,joy,0.4192682185675949
The Godfather Part II,0.04474327509524301,0.01664283648424316,0.023945215714047664,0.4192682185675949,0.17441833117045463,0.145699990040157,0.17528214707272127,0.7982932955026627,joy,0.4192682185675949
The Gold Rush,0.04448406834562775,0.057781403683475216,0.012562830329989083,0.27812117885332555,0.42189063840778546,0.023310559621313585,0.16184933234471827,0.28411256670951845,neutral,0.42189063840778546
"The Good, the Bad and the Ugly",0.05161700950702652,0.1800217458890984,0.018064392619999127,0.32107744478271344,0.28583237322745847,0.06032872725045309,0.08305829751770943,0.6030805468559265,joy,0.32107744478271344
The Grand Budapest Hotel,0.04256489064428024,0.010262902519025374,0.09538013429410057,0.6418615234200843,0.11878171276766807,0.006982802553102374,0.08416603684891015,0.7015100836753845,joy,0.6418615234200843
The Grapes of Wrath,0.11357927305756935,0.030574526704315628,0.004500450200534293,0.14695679191832564,0.5352966750838927,0.012799002828874759,0.15629325960097568,0.14362680912017822,neutral,0.5352966750838927
The Great Dictator,0.023217099951580167,0.025220126658678056,0.012812175275757908,0.41420380007475616,0.22970016952604055,0.012653916538693012,0.2821926503442228,0.5721433222293854,joy,0.41420380007475616
The Great Escape,0.006416948128025979,0.008904479013290256,0.013377594941994175,0.3589062621584162,0.22861270867288114,0.21787036973400972,0.1659116426948458,0.5947067141532898,joy,0.3589062621584162
The Green Mile,0.10700670488877222,0.14735026430571452,0.03457449777051806,0.055170370603445915,0.3497670358978212,0.10234607976162806,0.20378504116088153,-0.7806554138660431,neutral,0.3497670358978212
The Handmaiden,0.059130623086821286,0.10316402224707417,0.09440808618674054,0.27046173230046405,0.2434057369013317,0.05170208046620246,0.17772771889576688,0.30020799338817594,joy,0.27046173230046405
The Help,0.112206213461468,0.06938299151370302,0.017125879222294315,0.258635935006896,0.14153724040370436,0.1900318820378743,0.21107986124698072,0.39515201151371004,joy,0.258635935006896
The Hunt,0.03239779910072684,0.0941884225991089,0.1342258413133095,0.3596207761729602,0.26325078629888593,0.02606314404401928,0.09025322862435133,0.28460927307605743,joy,0.3596207761729602
The Intouchables,0.02424172726459801,0.008887970360228791,0.01404514969617594,0.5257226684363558,0.17958534208592028,0.08210392206674441,0.1654132412513718,0.6249995529651642,joy,0.5257226684363558
The Iron Giant,0.0985910341667477,0.03816122727876063,0.024395882361568512,0.2514591103536077,0.2655037266318686,0.14346880863886327,0.1784202273003757,0.10354113578796387,neutral,0.2655037266318686
The Kid,0.03949313306366094,0.03487033658166183,0.005873605849046726,0.4852772741112858,0.3216896001365967,0.04425324717303738,0.06854277348611504,0.5914829671382904,joy,0.4852772741112858
The Lion King,0.06534171522362157,0.07229625659238081,0.08791110634047072,0.31626055180677215,0.16506209860090165,0.16787831524852664,0.1252499621536117,-0.001217600703239441,joy,0.31626055180677215
The Lives of Others,0.008283739170292393,0.020571499239304104,0.008114813684369438,0.41865617539733646,0.17285232893191277,0.11169712711707688,0.2598243351094425,0.8959073156118393,joy,0.41865617539733646
The Lord of the Rings: The Fellowship of the Ring,0.07978490686509758,0.02361230028618593,0.029004411201458424,0.28777135581476615,0.2208683622768149,0.08852947329869494,0.2704291699221358,0.5763084083795548,joy,0.28777135581476615
The Lord of the Rings: The Return of the King,0.02017155949724838,0.016731308470480145,0.032362572907004505,0.4064176021842286,0.24383696410804986,0.07403095609042794,0.2064490461256355,0.8190779864788056,joy,0.4064176021842286
The Lord of the Rings: The Two Towers,0.016705399961210787,0.052806948364013805,0.020256421054364183,0.2710304812004324,0.2674390486208722,0.06737287847208791,0.3043888317188248,0.1968947619199753,surprise,0.3043888317188248
The Matrix,0.04089255980215967,0.07512030896032229,0.02789584715501405,0.21603026338852943,0.2895568089094013,0.021875709429150448,0.3286285229958594,0.622769433259964,surprise,0.3286285229958594
The Passion of Joan of Arc,0.019469956401735544,0.20124440267682076,0.2742502191103995,0.001848177460487932,0.01632056338712573,0.03308697743341327,0.45377970091067255,0.012352019548416138,surprise,0.45377970091067255
The Pianist,0.055396678601391615,0.06108921205450315,0.07530344546539709,0.34265771084465085,0.20280042031081394,0.1153390298364684,0.14741350161493755,0.6058157086372375,joy,0.34265771084465085
The Prestige,0.06469949400052429,0.07998807695694268,0.05999192325398326,0.18711051754653454,0.38307630121707914,0.16124856239184737,0.06388514339923859,0.5953388929367065,neutral,0.38307630121707914
The Secret in Their Eyes,0.020717565540689976,0.12920900872850324,0.03071364561183145,0.22369795613922178,0.40853562906850127,0.0468454607995227,0.14028072450309992,0.2952648550271988,neutral,0.40853562906850127
The Seventh Seal,0.03684060258092359,0.04332577689395597,0.18463415493412563,0.19801587281593433,0.4199952099006623,0.025241374193380278,0.09194702538661659,0.014895538489023844,neutral,0.4199952099006623
The Shawshank Redemption,0.01889108503625418,0.1001978494944827,0.017714969338461135,0.5717277773655951,0.19494147148604193,0.024452271599632997,0.07207459203588466,0.6215510765711466,joy,0.5717277773655951
The Shining,0.04181385153497104,0.11919216765090823,0.08850528839684557,0.14802268397179433,0.3894099430297501,0.06520542250946164,0.1478506490122527,-0.11610289216041565,neutral,0.3894099430297501
The Silence of the Lambs,0.24739544681506231,0.1556448913179338,0.03154618194093928,0.4127636648481712,0.09885202813893557,0.015962020494043827,0.037835765397176147,0.5068024545907974,joy,0.4127636648481712
The Sixth Sense,0.06382310637854971,0.06838531536050141,0.2472578866465483,0.20159702185774223,0.09027875624597073,0.10707172532565892,0.2215861964621581,0.37959322333335876,fear,0.2472578866465483
The Sound of Music,0.05346759223320987,0.038845541299087925,0.010877280628483277,0.5137061711982824,0.07776302018319256,0.06713869727682323,0.23820169142563827,0.6214191436767578,joy,0.5137061711982824
The Sting,0.04018554248085076,0.08131322810765017,0.022597861179912634,0.26661333987828006,0.25004432240331714,0.1238774662329392,0.12445914927362041,-0.30904172225431964,joy,0.26661333987828006
The Terminator,0.023654326307587327,0.01608281996450387,0.12811549602192826,0.27343995571136476,0.26539461482316257,0.03647300431039184,0.2568397698691115,0.6086305350065231,joy,0.27343995571136476
The Thing,0.029729651362868027,0.01712127441423945,0.1774697091197595,0.1461841362528503,0.3394482275471091,0.03786310562863946,0.25218390530208123,-0.005813571810722351,neutral,0.3394482275471091
The Third Man,0.022511909005697817,0.025268029904691503,0.045570310365292244,0.46865619156742466,0.1822366616455838,0.07603373244637623,0.17972316421801224,0.7060396730899811,joy,0.46865619156742466
The Treasure of the Sierra Madre,0.05063356244354509,0.022884437795437407,0.01768966243544128,0.4297451351303607,0.2619929448352195,0.061879293411038816,0.15517495976528153,0.790461266040802,joy,0.4297451351303607
The Truman Show,0.10112987990335871,0.12327575652226289,0.030307677516248077,0.11059373816371793,0.43246964059977067,0.031993978217037186,0.17022932921018866,-0.32779590288798016,neutral,0.43246964059977067
The Usual Suspects,0.013719161972403526,0.014782707206904888,0.005008712410926819,0.16293303668498993,0.716677188873291,0.031395912170410156,0.05548324063420296,-0.9388085007667542,neutral,0.716677188873291
The Wages of Fear,0.07625843663117848,0.14993405329005327,0.03257203777320683,0.12338685827853624,0.48849192121997476,0.04912741528823972,0.08022926931153052,-0.2574865184724331,neutral,0.48849192121997476
The Wild Robot,0.024451363408987067,0.0384961421338008,0.06743780603803891,0.3292953299456521,0.16218263567670396,0.1994976944559695,0.178639037056679,0.174361621078692,joy,0.3292953299456521
The Wizard of Oz,0.09274971063423436,0.12509925320628099,0.10599947254086146,0.17831913455738685,0.29567204692866655,0.11442376847844571,0.08773662239545957,-0.0900008201599121,neutral,0.29567204692866655
The Wolf of Wall Street,0.02815823848359287,0.0698845129518304,0.013111685018520803,0.3401647275371943,0.356706040725112,0.022634490230120718,0.16934030912816525,0.5678580969572067,neutral,0.356706040725112
There Will Be Blood,0.04070322036277503,0.17902424308122136,0.127233549306402,0.19181838817312383,0.27192461347440255,0.008531348244287074,0.1807646260174806,0.37807303071022036,neutral,0.27192461347440255
"Three Billboards Outside Ebbing, Missouri",0.046669025759911165,0.04001434467500076,0.035778203629888594,0.3944105620845221,0.20919994879513978,0.11112286759307607,0.16280504278838634,0.5314476639032364,joy,0.3944105620845221
To Be or Not to Be,0.021410187085469563,0.026931743874835472,0.0029222649948981902,0.15873803749370077,0.42597458014885586,0.027829187611738842,0.16952730420355996,0.478856881459554,neutral,0.42597458014885586
To Kill a Mockingbird,0.014096132171107455,0.011013672687113285,0.053729100164491686,0.5087565164663829,0.2606370321940631,0.05396800896851346,0.09779951554955915,0.7689828544855117,joy,0.5087565164663829
Tokyo Story,0.037565374651047236,0.09311815893606228,0.02259049122221768,0.21123469304567313,0.1855913947117241,0.2416496802778805,0.20825019649996915,0.153120417805279,sadness,0.2416496802778805
Top Gun: Maverick,0.03400363214313984,0.10948011232540011,0.05284351762384176,0.016064867842942476,0.7510703504085541,0.02673579752445221,0.009801716776564717,-0.9566630423069,neutral,0.7510703504085541
Toy Story 3,0.01915595531463623,0.05930703503545374,0.009321709130017553,0.17238983171992003,0.33777599381282924,0.08714643102139234,0.31490302295424044,-0.2664973109960556,neutral,0.33777599381282924
Trainspotting,0.015139376017032191,0.029458997533947696,0.06809813098079757,0.34504465948557483,0.21567933129845188,0.1544723586179316,0.17210714053362608,0.5177627027034759,joy,0.34504465948557483
Unforgiven,0.14344387769233435,0.09030107978032902,0.05302966429153457,0.15104530648095532,0.2309723328682594,0.0819550366839394,0.24925270359381102,0.37968470752239225,surprise,0.24925270359381102
Up,0.021371552534401417,0.01921743280836381,0.006507401130511426,0.37320364608895035,0.4296958200400695,0.0134974047774449,0.13650674166274257,0.5004211246967316,neutral,0.4296958200400695
V for Vendetta,0.04747642560396344,0.09286678727075923,0.13878176815924234,0.09680621415609494,0.3750573009252548,0.014554339699679985,0.2344571565161459,0.21947145760059356,neutral,0.3750573009252548
Vertigo,0.017100574338110165,0.05553802581853233,0.08749814607435838,0.38368875419255344,0.2940028665820137,0.039313516550464556,0.1228581071307417,0.7968894451856613,joy,0.38368875419255344
WALL·E,0.009047974300171648,0.00614080168972058,0.022547181230038404,0.07176643649914435,0.7202947267464229,0.06679624704910177,0.1034065962636045,-0.6664506026676723,neutral,0.7202947267464229
Warrior,0.014438613533275201,0.03616272697399836,0.011538790803751909,0.2200365192373283,0.42117601647041736,0.017829017818439753,0.27881830562837423,0.3876414269208908,neutral,0.42117601647041736
Whiplash,0.14053123492049052,0.09775888441363349,0.19182560985791497,0.17226340487832204,0.24526808804366737,0.049203641235362736,0.1031491378787905,-0.0914586365222931,neutral,0.24526808804366737
Wild Strawberries,0.023620608102646656,0.009205750582623295,0.009690547165519092,0.502069913665764,0.239943518768996,0.0778085210477002,0.1376611596206203,0.7521280646324158,joy,0.502069913665764
Wild Tales,0.04184426628053188,0.08992888368666171,0.04753637295216322,0.07311919964849949,0.5831902146339416,0.07676554210484028,0.08761550933122635,-0.20972797870635987,neutral,0.5831902146339416
Witness for the Prosecution,0.0095383880349497,0.06052979392309984,0.008317970670759678,0.11776911552685003,0.3193066542347272,0.031265708074594535,0.4532723550995191,0.3347795208295186,surprise,0.4532723550995191
Yojimbo,0.054334693541750315,0.07128225837368518,0.0464963071164675,0.368179831065936,0.271535336994566,0.02086420913692564,0.16730735437013208,0.3136043339967728,joy,0.368179831065936
Your Name.,0.05450237547047436,0.030912371131125837,0.15475648166029715,0.07984860701835714,0.2866622849425767,0.23887883038260044,0.15443904417334126,-0.39682689011096955,neutral,0.2866622849425767
