movie_clean,anger,disgust,fear,joy,neutral,sadness,surprise,sentiment_score,avg_user_rating,dominant_emotion,dominant_strength
Pulp Fiction,0.03431211550720036,0.10160243613645434,0.09339308015070856,0.29759742761030794,0.34821197122335434,0.014926930302754044,0.10995603268034757,0.6003745651245117,9.0,neutral,0.34821197122335434
Raging Bull,0.1558857536688447,0.256425272943452,0.011920500304549933,0.06004618556704372,0.28561722196638584,0.07688545491080731,0.15321961901616304,0.1266145133972168,8.173913043478262,neutral,0.28561722196638584
Raiders of the Lost Ark,0.023681036266498267,0.10264530098997056,0.013443298661150039,0.44654090574011207,0.2581246469169855,0.019884125953540208,0.13568069573491812,0.7686503934860229,8.826086956521738,joy,0.44654090574011207
Ran,0.04353850405663252,0.22077781399711965,0.09067956043407321,0.09244966217316687,0.4406293561309576,0.07884324078448117,0.03308185332221911,0.6659084272384643,8.681818181818182,neutral,0.4406293561309576
Rashomon,0.029709006082266568,0.19338127739727498,0.05371238435152918,0.0640123123722151,0.474500001296401,0.08782319807447493,0.09686183660756796,0.05695760726928711,8.478260869565217,neutral,0.474500001296401
Ratatouille,0.04013863300904632,0.05532091460656375,0.031688307458534834,0.2433902165107429,0.31041028555482625,0.022272028075531126,0.29677960854023694,0.6003756618499756,8.347826086956522,neutral,0.31041028555482625
Rear Window,0.023256591623649,0.07847621566615999,0.1835821693390608,0.194340435648337,0.3684652249515057,0.03225922822020948,0.11962013843469321,0.6377798986434936,8.565217391304348,neutral,0.3684652249515057
Requiem for a Dream,0.03699724762234837,0.2517803673166782,0.14254738577641546,0.10273226876277476,0.19530777109786868,0.19363573561422526,0.07699923515319824,0.050413000583648684,8.5,disgust,0.2517803673166782
Reservoir Dogs,0.14015230092220007,0.16093950064852833,0.17129073005635292,0.043190438253805044,0.25266933891922233,0.03345889984630048,0.19829879710450768,0.2880422592163086,8.304347826086957,neutral,0.25266933891922233
Rocky,0.03192203947342932,0.12457374278455972,0.04337373774964362,0.11995099604595452,0.47662238478660585,0.10323871205560863,0.10031838352791965,0.5810069179534912,8.625,neutral,0.47662238478660585
Room,0.05171552614774555,0.10967497064266354,0.2149278473085724,0.14919902068562807,0.27348991863429545,0.13869579133577645,0.06229693029541522,0.21710365772247314,8.304347826086957,neutral,0.27348991863429545
Rush,0.0319218642427586,0.09739889137912541,0.0937186623737216,0.24083072108682246,0.28698224468156697,0.01917529077269137,0.22997232389636338,0.671906385421753,8.347826086956522,neutral,0.28698224468156697
Saving Private Ryan,0.04836427144706249,0.24970453368499876,0.25534535880200565,0.09151198042090983,0.14495765140280129,0.07450018759351223,0.13561602583620697,0.6277695178985596,8.909090909090908,fear,0.25534535880200565
Scarface,0.1334451948851347,0.3261163144605234,0.026790620042011142,0.08262335319072008,0.31000163093209265,0.06503777241334319,0.05598512627184391,0.4344537401199341,8.434782608695652,disgust,0.3261163144605234
Schindler's List,0.06251457537990063,0.2189657611772418,0.13237785096280277,0.16199737992603333,0.2737921101227403,0.11561972556635737,0.0347326054237783,0.611673698425293,9.363636363636363,neutral,0.2737921101227403
Se7en,0.04945783139904961,0.23196613727137447,0.2278462087828666,0.043633537935093045,0.17420171670615672,0.2163451781589538,0.05654938079416752,0.6122680687904358,8.91304347826087,disgust,0.23196613727137447
Seven Samurai,0.058914811918511986,0.1012286897841841,0.11196675207233056,0.2400340695842169,0.33236260276287793,0.016292521227151156,0.13920054250396788,0.6933681797981263,8.772727272727273,neutral,0.33236260276287793
Sherlock Jr.,0.051905033555813135,0.07982929911930114,0.10610250694677234,0.24990409293211996,0.24705726645886897,0.02140443296171725,0.24379734245128928,0.501634132862091,8.478260869565217,joy,0.24990409293211996
Shutter Island,0.08251069621182978,0.07629502854077146,0.16410943583818152,0.07526247550267726,0.3683672533556819,0.08378561789635569,0.1496694702655077,0.14691774368286134,8.32,neutral,0.3683672533556819
Singin' in the Rain,0.026065710186958312,0.10249657351523637,0.06101143554202281,0.29285125066526235,0.3537489091604948,0.0687479250272736,0.09507818125654012,0.5218044495582581,8.826086956521738,neutral,0.3537489091604948
Snatch,0.02606964420992881,0.09254439978394657,0.04135565529577434,0.2934891037410125,0.3083648281544447,0.08037262511439622,0.1578037516749464,0.4703126168251038,8.391304347826088,neutral,0.3083648281544447
Some Like It Hot,0.05729293649084866,0.10375537534244358,0.1003550019278191,0.24870222114957868,0.34208740539848803,0.07876222572289407,0.06904484431259333,0.6775024557113647,8.409090909090908,neutral,0.34208740539848803
Spider-Man: Across the Spider-Verse,0.024688051408156754,0.05204581612255424,0.068331794035621,0.30225612124428153,0.247742788977921,0.08449145185761153,0.22044399053789676,0.28859246730804444,8.833333333333334,joy,0.30225612124428153
Spider-Man: Into the Spider-Verse,0.015117189344018699,0.02639176269993186,0.010971439788118004,0.35597525369375943,0.27829283537343147,0.049028523140586915,0.2642229841463268,0.66486643075943,8.826086956521738,joy,0.35597525369375943
Spider-Man: No Way Home,0.06301260931184516,0.12281517177354545,0.022699060229351743,0.3020898661669344,0.22421599145978688,0.10284510728903115,0.1623221728950739,0.379103045463562,8.208333333333334,joy,0.3020898661669344
Spirited Away,0.011852318639867007,0.04301868044305593,0.13366207513725384,0.2605655025830492,0.17625247564166785,0.11239054814912379,0.2622584036551416,0.5209867548942566,8.782608695652174,surprise,0.2622584036551416
Spotlight,0.04681837162002921,0.25080983659252526,0.11397326526697725,0.08291064111283049,0.29845741044729945,0.06175246479455382,0.14527801498770715,0.45715119361877443,8.217391304347826,neutral,0.29845741044729945
Stand by Me,0.009306000489741563,0.0704256815649569,0.08761851036921144,0.23529836632311343,0.4148048699647188,0.11497912244871258,0.06756746107712389,0.8185847997665405,8.521739130434783,neutral,0.4148048699647188
Star Wars: Episode IV - A New Hope,0.026432496160268784,0.1065172420674935,0.034351826473139224,0.2960684048151597,0.3500443482771516,0.01527282157447189,0.17131284956820308,0.7240477323532104,8.869565217391305,neutral,0.3500443482771516
Star Wars: Episode V - The Empire Strikes Back,0.016558715738356114,0.09692158386111259,0.113158048549667,0.21932244956493377,0.3873126041516662,0.051683400999754665,0.11504319389350712,0.6096359467506409,9.0,neutral,0.3873126041516662
Star Wars: Episode VI - Return of the Jedi,0.017244449434801936,0.05949179757386446,0.02380900803487748,0.20684149464592338,0.483613450974226,0.06310633261688053,0.14589345979504287,0.552267382144928,8.75,neutral,0.483613450974226
Sunset Boulevard,0.06563581234775484,0.12817764767445625,0.10184517145622522,0.09786475489847363,0.2257754258066416,0.30681032166816297,0.07389087921008468,0.2062640380859375,8.608695652173912,sadness,0.30681032166816297
Taxi Driver,0.04575499781407416,0.28525500424206257,0.12363542337901891,0.04148368120193482,0.27964668080210686,0.13004696519114078,0.09417723276652396,0.35640770196914673,8.08695652173913,disgust,0.28525500424206257
Terminator 2: Judgment Day,0.0432181462738663,0.0830728682037443,0.017969439171720294,0.26249974209815263,0.376208471134305,0.06699894313700497,0.1500324029289186,0.3883100581169128,9.291666666666666,neutral,0.376208471134305
The Apartment,0.027688012206926942,0.11400807401165367,0.034324839413166046,0.2843918017810211,0.3260894849896431,0.11723646982572973,0.09626131545752287,0.2930051970481873,8.652173913043478,neutral,0.3260894849896431
The Battle of Algiers,0.110690504075028,0.2428235534019768,0.11424110062187537,0.06236458625877276,0.3109201314486563,0.09461048408411443,0.06434964680112898,0.5054971504211426,8.434782608695652,neutral,0.3109201314486563
The Best Years of Our Lives,0.07074447414372116,0.08755941057577729,0.025048152866074817,0.21629346523433923,0.3708992644399405,0.10929262502118946,0.1201626007258892,0.7368161821365357,8.590909090909092,neutral,0.3708992644399405
The Best of Youth,0.007283957358449698,0.023177384801674635,0.1719674833829049,0.22402496782597153,0.3675409073382616,0.044219941282644865,0.16178535673301667,0.570658073425293,8.695652173913043,neutral,0.3675409073382616
The Big Lebowski,0.0430170995509252,0.07903144667390734,0.039563745805062354,0.3892776543647051,0.22496626399457453,0.05340442191809416,0.17073935735970736,0.4321466016769409,8.136363636363637,joy,0.3892776543647051
The Bridge on the River Kwai,0.05786529687233269,0.17822470237500965,0.07566995465196669,0.1721163689251989,0.3608733616769314,0.05862530568148941,0.09662500580772758,0.6954669785499573,8.434782608695652,neutral,0.3608733616769314
The Chaos Class Failed the Class,0.016255480237305164,0.15751791689544917,0.0987472890119534,0.38133165654726325,0.22212386839091777,0.062180572934448716,0.06184319227468223,0.20017362833023072,6.666666666666667,joy,0.38133165654726325
The Dark Knight,0.03205670406110585,0.09833852393552661,0.08009664962999523,0.20952746391296387,0.31912999499589206,0.07376410258468241,0.18708655277267097,0.8540527176856995,9.541666666666666,neutral,0.31912999499589206
The Dark Knight Rises,0.04230428982526064,0.12772388039622457,0.1539026535768062,0.21245670313946902,0.26253804109990597,0.07857630990445613,0.12249810419045389,0.5003453254699707,8.44,neutral,0.26253804109990597
The Deer Hunter,0.03182626598048955,0.1715302502317354,0.17361015098169447,0.039393869584891945,0.33598585907369855,0.12060374130494893,0.12704985645134,0.43469985723495486,8.363636363636363,neutral,0.33598585907369855
The Departed,0.021565027544274928,0.06537048617377877,0.020799038354307412,0.21538203479722143,0.3515079948678613,0.15028774549253285,0.1750876735150814,0.6147721147537232,8.791666666666666,neutral,0.3515079948678613
The Elephant Man,0.033889430365525185,0.25886344419792295,0.16385796442627906,0.06446627679746599,0.11977945540100336,0.3126943987607956,0.04644904764718376,0.5851581120491027,8.782608695652174,sadness,0.3126943987607956
The Exorcist,0.05080512436106801,0.22656981866341083,0.5672769158054143,0.026656127322930843,0.08943771375808865,0.012733728270977735,0.02652056592516601,0.43827984809875487,8.26086956521739,fear,0.5672769158054143
The Father,0.03465149028692394,0.0448350665345788,0.23326654644683004,0.09996093176305294,0.21849643342196942,0.24518605636898427,0.12360348170623184,0.6852504658699036,8.695652173913043,sadness,0.24518605636898427
The General,0.08182384867686779,0.09236929999664426,0.07067045933101326,0.16167569973506032,0.4056666022539139,0.09293949554674327,0.09485459396615624,0.39590511083602903,8.521739130434783,neutral,0.4056666022539139
The Godfather,0.028417779095470906,0.0588457136368379,0.04091474795714021,0.16573165823239833,0.37828140176832675,0.08991847139317542,0.23789021478034555,0.6555049967765808,9.434782608695652,neutral,0.37828140176832675
The Godfather Part II,0.042140684444457295,0.13289689734112473,0.08927586255129427,0.14430076052434743,0.46076674818992613,0.05062547930050641,0.07999355142004788,0.7520670580863953,9.173913043478262,neutral,0.46076674818992613
The Gold Rush,0.03054324582684785,0.06289697052445263,0.07309993473230861,0.29935096282511947,0.42905836760997773,0.04622974172700196,0.058820768194273114,0.6182634854316711,8.478260869565217,neutral,0.42905836760997773
"The Good, the Bad and the Ugly",0.08473369880053012,0.19486481810757972,0.03986409739287489,0.23547594220397752,0.2911149266216418,0.035792474356560924,0.11815405414571338,0.47113007047901984,9.19047619047619,neutral,0.2911149266216418
The Grand Budapest Hotel,0.023621255708858372,0.13141023890580983,0.021802252898924054,0.3688346191775054,0.29947880648076536,0.030342943528667093,0.12450987518299371,0.6025609493255615,8.08695652173913,joy,0.3688346191775054
The Grapes of Wrath,0.06499617939349264,0.14898975908756257,0.10846592077519744,0.18672407183330506,0.30245210640132425,0.16901421421207488,0.019357734760269522,0.2797461700439453,8.434782608695652,neutral,0.30245210640132425
The Great Dictator,0.057253288924694064,0.2306429202388972,0.05573425415437669,0.29666188183706255,0.24937257379293443,0.0553120575286448,0.05502302539534867,0.5809771275520325,8.181818181818182,joy,0.29666188183706255
The Great Escape,0.022191643761470915,0.11314701169729233,0.05360106585780158,0.31450953024905176,0.41292555958032606,0.04158282898366451,0.042042348263785244,0.4129020714759827,8.434782608695652,neutral,0.41292555958032606
The Green Mile,0.035790710591245445,0.13602319495286794,0.08544475189526565,0.286850426713936,0.25467449221760036,0.041479156403802335,0.15973728609271348,0.8164081239700317,9.217391304347826,joy,0.286850426713936
The Handmaiden,0.039924220005050304,0.23901741834357382,0.07848045848309994,0.1678327933885157,0.3224983397871256,0.09468513406813145,0.05756162975914776,0.6080457305908203,7.956521739130435,neutral,0.3224983397871256
The Help,0.03916106148157269,0.13086025582626462,0.02880900569842197,0.2877567468234338,0.3216683113574982,0.08656423638109118,0.1051803753618151,0.6133378410339355,8.043478260869565,neutral,0.3216683113574982
The Hunt,0.22118835723027586,0.22638147519435733,0.1958375511225313,0.03902664378401823,0.14124256757088005,0.10542745834216476,0.07089593974407762,0.5163795304298401,8.391304347826088,disgust,0.22638147519435733
The Incredibles,0.028637221975562472,0.0643337804552478,0.03853753986913944,0.36204458866268396,0.31432713801041245,0.026958072014773887,0.16516166063956916,0.5375793899099032,8.181818181818182,joy,0.36204458866268396
The Intouchables,0.11803137249778956,0.1709375936212018,0.03240132094128057,0.2518203207664192,0.23073840543627738,0.07282071138732135,0.12325029156636447,0.5971283841133118,8.521739130434783,joy,0.2518203207664192
The Iron Giant,0.011462459368631243,0.03319346974603832,0.053630518960999324,0.33130929367616774,0.34568128872662784,0.01532902181148529,0.20939394789747895,0.8312630820274353,8.363636363636363,neutral,0.34568128872662784
The Kid,0.009205644950270653,0.06790777559392154,0.04204645578749478,0.3335914351791143,0.2828976221382618,0.1932089333422482,0.07114212581887841,0.7581452775001526,8.347826086956522,joy,0.3335914351791143
The Lion King,0.025841951775364577,0.08598103334894404,0.018165304135764018,0.49517598263220863,0.18881062170490623,0.06228650331264362,0.1237386105209589,0.6004589915275573,8.826086956521738,joy,0.49517598263220863
The Lives of Others,0.05693343217018992,0.12553877997212112,0.07963092101272196,0.21516487608198076,0.3475544545054436,0.01975466455798596,0.1554228629497811,0.8268708348274231,8.826086956521738,neutral,0.3475544545054436
The Lord of the Rings: The Fellowship of the Ring,0.035997538041556254,0.056148745449415095,0.07783073998386196,0.21846510952066941,0.33168018764505786,0.02968767721419378,0.25019000451235723,0.5869746332367262,9.380952380952381,neutral,0.33168018764505786
The Lord of the Rings: The Return of the King,0.08479046367108822,0.05398953603580594,0.05414199377177283,0.2641250138729811,0.26445981733500956,0.13848301643505692,0.14001015074551104,0.42893322467803957,9.391304347826088,neutral,0.26445981733500956
The Lord of the Rings: The Two Towers,0.021074287346564233,0.07039177174912765,0.15116113948170096,0.21737463794182987,0.3020191338378936,0.11664456966565923,0.12133447035215796,0.6789485955238342,8.909090909090908,neutral,0.3020191338378936
The Matrix,0.05893984799273312,0.06129237365908921,0.06573196202982218,0.1790681048296392,0.3755793272703886,0.022419823221862315,0.23696856026537716,0.5020623707771301,9.090909090909092,neutral,0.3755793272703886
The Passion of Joan of Arc,0.018332187179476024,0.13360331810545176,0.1780174030084163,0.07880046240752563,0.3242366034910083,0.12646702978760005,0.14054300010669976,0.7548681855201721,8.565217391304348,neutral,0.3242366034910083
The Pianist,0.030469734189100563,0.27616772732464595,0.1751003069151193,0.0900532354589086,0.18594838933087884,0.19201463039033115,0.0502459902735427,0.3547186732292175,8.521739130434783,disgust,0.27616772732464595
The Prestige,0.03209146751090884,0.08068079644814134,0.02532280850689858,0.19720508611528204,0.356534949876368,0.09548257354646922,0.21268231309950353,0.6060353660583496,8.565217391304348,neutral,0.356534949876368
The Secret in Their Eyes,0.03620087452698499,0.14370409165509046,0.04603304894408211,0.15522146773990245,0.2752768938615918,0.17843060253188014,0.1651330356672406,0.43923819541931153,8.521739130434783,neutral,0.2752768938615918
The Seventh Seal,0.08996619633864611,0.10648493409156799,0.29675575426314027,0.045454102305229754,0.19510688111186028,0.20599846431519836,0.060233657155185936,0.285211546421051,8.08695652173913,fear,0.29675575426314027
The Shawshank Redemption,0.011131081669591368,0.018196330657228827,0.050348426466807726,0.32142431640997526,0.3632161556556821,0.04569212266709655,0.1899915815703571,0.6016771078109742,9.304347826086957,neutral,0.3632161556556821
The Shining,0.015624781143851579,0.07293866750318558,0.7146663348935545,0.037068906594067814,0.11013824044726789,0.013548578992486,0.0360145042091608,0.45168749094009397,8.521739130434783,fear,0.7146663348935545
The Silence of the Lambs,0.02634348041843623,0.19579868556000293,0.2856893918523565,0.13164684251882136,0.22207060692831873,0.018211316380184143,0.12023965384811162,0.617548520565033,9.0,fear,0.2856893918523565
The Sixth Sense,0.015207819468341767,0.06941566545516252,0.24862444928847252,0.09931997814681381,0.17899774448946118,0.1076887004589662,0.28074565385468303,0.4441177797317505,8.681818181818182,surprise,0.28074565385468303
The Sound of Music,0.01649592928122729,0.08150616280268878,0.13477304105297663,0.21688537750393153,0.3344062291365117,0.07435635946691037,0.1415768824517727,0.5352142095565796,8.565217391304348,neutral,0.3344062291365117
The Sting,0.11853404727298766,0.09288243855349719,0.025015577619196847,0.3755322436522692,0.2588097548112273,0.03445820143911987,0.09476772380061448,0.5250556802749634,8.521739130434783,joy,0.3755322436522692
The Terminator,0.055552217559888956,0.12603428625501692,0.19184162826510145,0.1942026757914573,0.2843825544603169,0.10448314055334777,0.04350349582731724,0.37115771532058717,8.26086956521739,neutral,0.2843825544603169
The Thing,0.039765051109716294,0.10703180004376918,0.4250273965112865,0.10195234325248748,0.25376093689352275,0.019493702342733742,0.052968773921020326,0.3671836185455322,8.434782608695652,fear,0.4250273965112865
The Third Man,0.024554061093367635,0.11111034944653511,0.081675825137645,0.1786516635864973,0.38002298079431057,0.17076472935266793,0.053220380526036025,0.4612672138214111,8.173913043478262,neutral,0.38002298079431057
The Treasure of the Sierra Madre,0.02987536367960274,0.12736698894295842,0.10298304359894246,0.1257494416553527,0.38740271408110855,0.12015429347753524,0.10646814827341586,0.8297237658500671,8.347826086956522,neutral,0.38740271408110855
The Truman Show,0.026260534217581153,0.10461181573569775,0.16689349363092332,0.12669974439311774,0.3325196496397257,0.06790209437254817,0.17511264954693614,0.38774953842163085,8.565217391304348,neutral,0.3325196496397257
The Usual Suspects,0.04475645661354065,0.11198791054077446,0.09662218163721263,0.15299569129478185,0.374576804228127,0.04175872137071565,0.17730223800987005,0.41778409719467163,8.5,neutral,0.374576804228127
The Wages of Fear,0.037963727666065095,0.1532778147701174,0.3407222924288362,0.031562040341086686,0.25337943367660043,0.062445900277234616,0.12064879317069427,0.13187501907348634,8.08695652173913,fear,0.3407222924288362
The Wild Robot,0.005647140112705529,0.02481656980002299,0.06143906401935965,0.35953726192936303,0.20703705813735723,0.09678822657093406,0.24473467634990811,0.5181140232086182,8.208333333333334,joy,0.35953726192936303
The Wizard of Oz,0.01875014269258827,0.06286510930396616,0.16550584332551807,0.13888541330583393,0.40401360574178397,0.04642679844982922,0.1635530872642994,0.6503413200378418,8.727272727272727,neutral,0.40401360574178397
The Wolf of Wall Street,0.03918268885463476,0.23773121058009564,0.019237244706600903,0.2228351332526654,0.3202598685026169,0.02854095851071179,0.13221287842839957,0.2764268755912781,8.26086956521739,neutral,0.3202598685026169
There Will Be Blood,0.09999415620230138,0.16304759872145952,0.2298173363134265,0.05327551241964102,0.23058940440416337,0.05942281747236848,0.1638531655911356,0.307182092666626,8.26086956521739,neutral,0.23058940440416337
"Three Billboards Outside Ebbing, Missouri",0.12356987997191027,0.16374618296977134,0.080470273764804,0.12467804328305647,0.23608127780258656,0.15176153638400136,0.11969279147684574,0.2786902952194214,8.208333333333334,neutral,0.23608127780258656
To Be or Not to Be,0.04584288721904159,0.09234308439306915,0.0684774414403364,0.28645596918649974,0.20130348317325114,0.13944744169712067,0.16612968458794058,0.5930523753166199,8.043478260869565,joy,0.28645596918649974
To Kill a Mockingbird,0.037296951804310086,0.10888827534858138,0.10957200363976881,0.2257882722746581,0.33140644744038583,0.06399990797741338,0.12304814340546727,0.8957634377479553,8.782608695652174,neutral,0.33140644744038583
Tokyo Story,0.05376731480403881,0.08063855753668274,0.0065814820579059114,0.08776256368340303,0.29414910295357305,0.30682525057636667,0.17027573083760217,0.8299652735392252,8.772727272727273,sadness,0.30682525057636667
Top Gun: Maverick,0.019785088538192212,0.024280667598359288,0.0049956388678401705,0.42543264450505375,0.29665803756564857,0.022354115121997892,0.20649380259215833,0.7491053438186646,9.2,joy,0.42543264450505375
Toy Story,0.0644803041019865,0.04741316951791911,0.06056431128308759,0.34848610585807666,0.35076496497883153,0.009192345780320466,0.11909878154983744,0.6497483576337496,8.363636363636363,neutral,0.35076496497883153
Toy Story 3,0.022758300015702844,0.0724929364444688,0.14436423619743435,0.28908051836304366,0.22896913288161158,0.09033866186626255,0.1519962079450488,0.5463233852386474,8.608695652173912,joy,0.28908051836304366
Trainspotting,0.03376339505426586,0.29677068429999054,0.07970255758613348,0.15795605490682646,0.22255085861310364,0.09707014596788213,0.11218629692215472,0.5871874046325684,8.391304347826088,disgust,0.29677068429999054
Unforgiven,0.05700158193241805,0.22183584994636477,0.018358268840238452,0.1623238225770183,0.3435856578871608,0.13464859467931092,0.06224622915731743,0.5322651863098145,8.56,neutral,0.3435856578871608
Up,0.016632652962580322,0.018035873686894775,0.04609106087125838,0.3891339385788888,0.318398510850966,0.09826535216066987,0.11344260131940245,0.59368243932724,8.73913043478261,joy,0.3891339385788888
V for Vendetta,0.047944026831537485,0.117941630827263,0.20905285299755633,0.14146740160882473,0.2693980747833848,0.12029046138282866,0.09390556403435767,0.5085557198524475,8.130434782608695,neutral,0.2693980747833848
Vertigo,0.017137878434732558,0.08375021069776267,0.22115645879413934,0.06284166997298599,0.3077289232052863,0.12166493911296129,0.18571991253644227,0.3822813034057617,8.521739130434783,neutral,0.3077289232052863
WALL·E,0.060157290222123266,0.09320524052716792,0.018052707058377564,0.22196178168058395,0.3900774798169732,0.04420087466482073,0.1723446178250015,0.5746196317672729,8.608695652173912,neutral,0.3900774798169732
Warrior,0.03955848107114434,0.1581973262038082,0.015523511543869972,0.08479646179359407,0.3319496444612742,0.09032124286983162,0.2796533469669521,0.5013159799575806,8.478260869565217,neutral,0.3319496444612742
Whiplash,0.10290315583813936,0.14718336305813864,0.07042516870889813,0.11025269985664636,0.33543362107127905,0.1311578852729872,0.10264412887394428,0.6188576340675354,8.304347826086957,neutral,0.33543362107127905
Wild Strawberries,0.044883946378249676,0.06357745440211147,0.16915995771531014,0.1496756583638489,0.32009234685450794,0.18603677952196448,0.06657384519465268,0.8180098223686219,8.521739130434783,neutral,0.32009234685450794
Wild Tales,0.13733816746622324,0.09026642518118023,0.054169720906065776,0.32674219224601986,0.24493448585271835,0.025211274335160853,0.12133772141300142,0.5969596982002259,8.304347826086957,joy,0.32674219224601986
Witness for the Prosecution,0.03713289586827159,0.06556842643767595,0.1044552984344773,0.2746177535550669,0.3020757955685258,0.05717593233566731,0.15897388633340598,0.9724580883979798,8.304347826086957,neutral,0.3020757955685258
Yojimbo,0.062420272091403606,0.08102312248200177,0.08367342742392793,0.1741730299592018,0.48001287553459404,0.0656592989899218,0.05303795759566128,0.5178345537185669,8.652173913043478,neutral,0.48001287553459404
Your Name.,0.01131618564017117,0.019763725177617743,0.02416483426699415,0.23072784861549736,0.37614546889439227,0.03509884543949738,0.3027830959111452,0.4641773891448975,9.0,neutral,0.37614546889439227
