movie_clean,anger,disgust,fear,joy,neutral,sadness,surprise,sentiment_score,dominant_emotion,dominant_strength
One Flew Over the Cuckoo's Nest,0.05700459027535875,0.1709492062006823,0.05072543892840093,0.1412504626946016,0.4070623821832917,0.12906653038226068,0.04394139705056494,0.28214906562458386,neutral,0.4070623821832917
Oppenheimer,0.1371970362537964,0.03627990785224194,0.14769888559187,0.02588702101175758,0.5516113086857579,0.01400424095548012,0.08732158766890113,0.44267853823575104,neutral,0.5516113086857579
Pan's Labyrinth,0.032955269191668114,0.23081201391125267,0.5054621366699311,0.04424442133379423,0.12548845117403704,0.01915036909155209,0.04188733792398125,0.6245688958601519,fear,0.5054621366699311
Parasite,0.09584061668720097,0.06883344864472747,0.192175531538669,0.12722707968205213,0.3798977212049067,0.06815001314971596,0.06787561961682513,0.3999309718608856,neutral,0.3798977212049067
Paths of Glory,0.12799313231583007,0.26887514909983357,0.24495755711739714,0.05045231357904744,0.13102278212847357,0.030617048297162084,0.14608201769773255,0.45277165282856335,disgust,0.26887514909983357
Pirates of the Caribbean: The Curse of the Black Pearl,0.022854140917347235,0.17675844046541236,0.0868810757952319,0.15581966934471644,0.4519671865484931,0.07877625442448664,0.026943209157748657,-0.22856553034348923,neutral,0.4519671865484931
Platoon,0.06999598550610245,0.23817955870181323,0.3000886597437784,0.014685071166604757,0.2549250862095505,0.11243594833649695,0.009689691197127103,0.9954558610916138,fear,0.3000886597437784
Princess Mononoke,0.05416608656841246,0.02903544344007969,0.028288397726348856,0.2847456037151543,0.49111309444362466,0.027408170111646705,0.08524321832440117,0.2668086019429294,neutral,0.49111309444362466
Prisoners,0.04979808898642659,0.06001397888176143,0.16922870972193776,0.10389793508220464,0.45890852697193624,0.06234684935770929,0.0958058879710734,0.3430946171283722,neutral,0.45890852697193624
Psycho,0.0188035067752935,0.07701590827200562,0.4863487418508157,0.01534655150026083,0.2663941881619394,0.011504250904545188,0.12458682698197662,-0.007298856973648071,fear,0.4863487418508157
Pulp Fiction,0.035609371134672656,0.07384082655930384,0.23345082028853623,0.2133253891105679,0.37850890071554616,0.020598859335719186,0.04466582199727947,0.46435269984332,neutral,0.37850890071554616
Raging Bull,0.20890216265494624,0.1676030586887565,0.2218496528091944,0.10315447733349477,0.11783629454051454,0.04649732089860158,0.13415706381460446,0.08260383870866564,fear,0.2218496528091944
Raiders of the Lost Ark,0.023887629557231612,0.16563598995774306,0.16825581299649042,0.20459485111165454,0.31245053481225943,0.011418447078374977,0.113756748075089,0.6238252141258933,neutral,0.31245053481225943
Ran,0.06074621332809329,0.11171489199623466,0.1672135271364823,0.14135719512123615,0.4303086459636688,0.06129705342464149,0.027362487046048045,0.3964311182498932,neutral,0.4303086459636688
Rashomon,0.055664623656775804,0.12070050900802017,0.11687331991270185,0.06342668042052538,0.4609437186270952,0.15084043121896684,0.031550723616965114,0.762720662355423,neutral,0.4609437186270952
Ratatouille,0.09334230707027018,0.1960294112795964,0.018291444692295045,0.13750179992057382,0.35370124951004983,0.04883497265400365,0.1522988096345216,0.6061182200908661,neutral,0.35370124951004983
Rear Window,0.13671892784027892,0.1769825163593685,0.13720082555135543,0.1544122473569587,0.3310862996361472,0.018151620656929233,0.045447599100456995,0.2965969280763106,neutral,0.3310862996361472
Requiem for a Dream,0.08541669718794186,0.045361480516889555,0.15657285347961905,0.055486686072650955,0.260702956171537,0.3108172760006379,0.08564201812259853,0.4137933579358188,sadness,0.3108172760006379
Reservoir Dogs,0.09872731414030898,0.1162835513241589,0.1255254554985599,0.13204011557073417,0.4099702916362069,0.01421838461167433,0.1032348679039966,0.8173602602698586,neutral,0.4099702916362069
Rocky,0.02886779410764575,0.1457670468837023,0.05241001105168834,0.08196950781857595,0.4521096870303154,0.12429222641512752,0.11458373051136732,0.7835718095302582,neutral,0.4521096870303154
Room,0.025916964979842305,0.30072177392430605,0.14700913948472588,0.02044972716830671,0.30906624123454096,0.06661969544366002,0.1302164525957778,0.6053855299949646,neutral,0.30906624123454096
